customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure
1286,Mina,Clawley,F,83,1975-06-28,45,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,16.0
1287,Nicko,Saddleton,M,72,1960-10-23,60,Systems Administrator I,Financial Services,Mass Customer,Yes,20.0
1288,Abra,Cuardall,F,51,1979-10-07,41,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18.0
1289,Shelley,Stroyan,M,35,1973-07-16,47,Untitled,Untitled,Mass Customer,Yes,8.0
1290,Vassily,Ramalho,M,49,1967-08-08,53,VP Marketing,Financial Services,High Net Worth,Yes,6.0
1291,Warner,Zuker,M,0,1980-08-16,40,Quality Engineer,Health,Mass Customer,No,12.0
1292,Alice,Backson,F,56,1961-06-02,59,Untitled,Untitled,Affluent Customer,No,20.0
1293,Vidovic,Fretson,M,89,1980-10-07,40,Quality Engineer,IT,Mass Customer,No,8.0
1294,Cari,Worling,F,31,1974-09-28,46,Untitled,Manufacturing,Mass Customer,Yes,15.0
1295,Irving,Murton,M,66,1997-01-25,23,Nurse,Argiculture,Mass Customer,Yes,5.0
1296,Essy,Vondrak,F,61,1989-03-11,31,Paralegal,Financial Services,Affluent Customer,Yes,9.0
1297,Shay,Gimbart,M,91,1981-02-12,39,Social Worker,Health,Mass Customer,No,3.0
1298,Guglielmo,Yele,M,35,1974-04-06,46,Research Nurse,Health,Mass Customer,No,16.0
1299,Maddy,Aiskovitch,F,72,1977-01-17,43,Media Manager IV,Untitled,Affluent Customer,No,12.0
1300,Sisely,Strelitzer,F,0,1991-03-10,29,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9.0
1301,Trix,,F,17,1991-11-25,29,Structural Analysis Engineer,Health,Mass Customer,No,9.0
1302,Ericka,Eggers,F,29,1998-05-03,22,Biostatistician I,Financial Services,Affluent Customer,Yes,2.0
1303,Nollie,Guilliatt,M,64,1972-04-27,48,Untitled,Argiculture,Mass Customer,No,15.0
1304,Emmy,Lumbly,M,23,1977-11-16,43,Administrative Assistant III,Untitled,High Net Worth,No,11.0
1305,Averil,Gentiry,M,97,1970-03-01,50,Executive Secretary,Financial Services,High Net Worth,Yes,6.0
1306,Doyle,Oleksinski,M,13,1956-04-12,64,Occupational Therapist,Health,Affluent Customer,Yes,13.0
1307,Emlyn,Musgrave,F,73,1970-09-06,50,Dental Hygienist,Health,High Net Worth,Yes,10.0
1308,Andrey,Conre,M,34,1976-08-27,44,Analog Circuit Design manager,Untitled,Affluent Customer,Yes,18.0
1309,Adlai,Fabry,M,95,1977-03-22,43,VP Marketing,Untitled,Mass Customer,No,13.0
1310,Keane,Leebeter,M,38,1986-12-20,34,Geological Engineer,Manufacturing,High Net Worth,Yes,13.0
1311,Sharona,Cunah,F,89,1984-10-06,36,VP Accounting,Financial Services,Mass Customer,Yes,13.0
1312,Magda,Baugh,F,96,1994-07-16,26,Food Chemist,Health,Affluent Customer,No,8.0
1313,Hughie,Laboune,M,59,1986-02-09,34,Analyst Programmer,Property,Mass Customer,No,22.0
1314,De,Eilhart,F,25,1970-02-23,50,Clinical Specialist,Health,Mass Customer,Yes,6.0
1315,Ebba,Comport,F,46,1973-06-24,47,Untitled,IT,Mass Customer,Yes,12.0
1316,Steven,Castellaccio,M,79,1990-03-06,30,Recruiter,Retail,High Net Worth,Yes,18.0
1317,Barrett,Lindley,M,2,1973-01-18,47,General Manager,Retail,Mass Customer,Yes,5.0
1318,Barbe,Assender,F,10,1966-08-17,54,Senior Developer,Financial Services,Mass Customer,Yes,4.0
1319,Trevor,St. Paul,M,20,1955-07-18,65,Untitled,Entertainment,Mass Customer,Yes,12.0
1320,Fae,,F,4,1983-10-29,37,Untitled,Manufacturing,High Net Worth,Yes,7.0
1321,Bree,Domenge,F,29,1994-07-05,26,Editor,Argiculture,Affluent Customer,No,8.0
1322,Kathye,Christie,F,37,2001-10-16,19,Data Coordiator,Financial Services,Mass Customer,Yes,1.0
1323,Kristofor,Mockes,M,27,1988-04-04,32,Account Executive,Untitled,High Net Worth,Yes,9.0
1324,Randie,Arnowitz,F,88,1978-02-22,42,Web Designer III,Manufacturing,Mass Customer,No,11.0
1325,Ty,Belliard,M,67,1968-08-25,52,Account Executive,Argiculture,High Net Worth,Yes,14.0
1326,Goddard,Tinn,M,15,1966-02-23,54,Biostatistician III,Health,Affluent Customer,Yes,5.0
1327,Sarita,Khosa,F,57,1995-11-25,25,Director of Sales,Property,Affluent Customer,No,6.0
1328,Stavro,Gargett,M,19,1981-09-02,39,Budget/Accounting Analyst IV,IT,Mass Customer,Yes,6.0
1329,Wendy,Randlesome,F,65,1989-07-15,31,Database Administrator IV,Untitled,Mass Customer,No,11.0
1330,Gery,Headrick,M,20,1985-08-02,35,Technical Writer,Untitled,Affluent Customer,No,19.0
1331,Edward,Hawkwood,M,12,1987-03-24,33,Tax Accountant,Telecommunications,High Net Worth,No,17.0
1332,Garek,De la Barre,M,87,1978-05-01,42,Technical Writer,Untitled,Mass Customer,Yes,12.0
1333,Phillipp,McMonnies,M,4,1973-08-23,47,Compensation Analyst,Financial Services,High Net Worth,No,9.0
1334,Cicily,Jenks,F,72,1998-10-23,22,Senior Financial Analyst,Financial Services,Mass Customer,No,4.0
1335,Sibylla,Marlon,F,57,1997-08-14,23,Untitled,Entertainment,Mass Customer,Yes,3.0
1336,Moise,Inde,M,83,1989-03-13,31,Physical Therapy Assistant,Untitled,Mass Customer,Yes,15.0
1337,Damara,Wheatland,F,15,1988-03-08,32,Structural Engineer,Health,Mass Customer,No,10.0
1338,Giuseppe,Tezure,M,53,1980-11-24,40,Product Engineer,Untitled,High Net Worth,No,14.0
1339,Mariam,Guiel,F,82,1978-12-09,42,Editor,IT,High Net Worth,No,14.0
1340,Crawford,Dreini,M,16,1977-11-05,43,Statistician I,Untitled,High Net Worth,No,18.0
1341,Parry,Rigolle,M,65,1986-05-18,34,Computer Systems Analyst I,Financial Services,Affluent Customer,No,15.0
1342,Barnett,Morville,M,14,1962-04-11,58,Untitled,Retail,Affluent Customer,Yes,11.0
1343,Creight,Deery,M,67,1979-12-10,41,Dental Hygienist,Health,High Net Worth,No,5.0
1344,Renelle,Tutin,F,20,1995-11-02,25,Tax Accountant,Manufacturing,Mass Customer,No,4.0
1345,Jeth,Marien,M,94,1960-09-11,60,Senior Sales Associate,Manufacturing,Mass Customer,No,12.0
1346,Woody,Dowthwaite,M,9,1970-06-19,50,Administrative Assistant IV,Telecommunications,Mass Customer,No,19.0
1347,Leisha,Signoret,F,14,1977-12-16,43,Help Desk Operator,Manufacturing,Mass Customer,Yes,14.0
1348,Lowe,Hinckes,M,88,1984-04-10,36,VP Sales,Untitled,High Net Worth,No,13.0
1349,Curran,Gush,M,83,1997-05-07,23,Electrical Engineer,Manufacturing,Affluent Customer,No,1.0
1350,Bing,Vicar,M,10,1957-09-30,63,Staff Scientist,Retail,Mass Customer,Yes,8.0
1352,Jerald,Lesly,M,53,1954-12-28,66,Electrical Engineer,Manufacturing,High Net Worth,No,18.0
1353,Phebe,Dockwra,F,1,1980-03-31,40,Clinical Specialist,Health,Mass Customer,Yes,11.0
1354,Karee,Hyman,F,0,2000-10-15,20,Analyst Programmer,Financial Services,Affluent Customer,No,2.0
1355,Isador,Hallitt,M,37,2001-04-04,19,VP Quality Control,Property,Mass Customer,No,1.0
1356,Ofella,Walbrook,F,12,1981-02-24,39,Account Representative I,Untitled,High Net Worth,No,13.0
1357,Waylin,Eassom,M,69,1993-05-14,27,Research Nurse,Health,High Net Worth,No,6.0
1358,Gerome,Whittock,M,8,1994-04-11,26,Dental Hygienist,Health,High Net Worth,No,6.0
1359,Estrella,Carwithen,F,54,1993-02-24,27,Help Desk Technician,Retail,Mass Customer,No,6.0
1360,Maurice,Blas,M,41,1970-07-04,50,Design Engineer,Manufacturing,Mass Customer,Yes,15.0
1361,Gradeigh,Saltmarshe,M,56,1964-12-12,56,Professor,Manufacturing,Affluent Customer,No,19.0
1362,Giuditta,Dearlove,F,20,1973-02-20,47,Account Executive,Manufacturing,Affluent Customer,Yes,15.0
1363,Boniface,Kivelhan,M,7,1961-10-16,59,Associate Professor,Financial Services,Mass Customer,No,18.0
1364,Selby,Cabbell,M,99,1978-04-20,42,Junior Executive,Manufacturing,Mass Customer,No,21.0
1365,Shurlocke,Pirie,M,97,1992-04-19,28,Research Associate,Health,Mass Customer,No,3.0
1366,Zacharia,Rigler,M,10,1974-06-30,46,Computer Systems Analyst IV,Retail,Affluent Customer,No,22.0
1367,Fredrika,Danielkiewicz,F,63,1973-06-29,47,Internal Auditor,Retail,Mass Customer,No,18.0
1368,Aarika,Magog,F,54,1973-04-14,47,Untitled,Property,Mass Customer,No,4.0
1369,Ilka,Allabush,F,51,1994-05-08,26,Civil Engineer,Manufacturing,Mass Customer,Yes,6.0
1370,Chastity,Martinat,F,44,1986-10-23,34,Computer Systems Analyst IV,Property,Mass Customer,No,18.0
1371,Aretha,Joscelyn,F,39,1959-08-02,61,Design Engineer,Retail,Mass Customer,Yes,13.0
1372,Rockie,Wheldon,M,44,1980-07-02,40,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,17.0
1373,Shaylynn,Epsley,F,3,1958-09-23,62,Director of Sales,Financial Services,Mass Customer,Yes,12.0
1374,Cleveland,Spilling,M,76,1976-01-13,44,Untitled,Manufacturing,Mass Customer,No,8.0
1375,Archie,Van den Hof,M,36,1978-12-07,42,Analog Circuit Design manager,Financial Services,Affluent Customer,No,18.0
1376,Pail,,M,89,1966-03-12,54,Environmental Tech,Health,Mass Customer,Yes,18.0
1377,Giacomo,Roseburgh,M,86,1989-05-11,31,Mechanical Systems Engineer,Retail,Mass Customer,Yes,2.0
1378,Ellie,Prester,F,36,1978-06-18,42,Untitled,Property,Affluent Customer,Yes,7.0
1379,Lou,Drews,F,63,1989-06-16,31,Legal Assistant,Financial Services,Mass Customer,Yes,7.0
1380,Lavina,Clavey,F,99,1998-09-30,22,Financial Analyst,Financial Services,Mass Customer,No,3.0
1381,Ellary,Ramsey,M,79,1985-03-11,35,Engineer IV,Manufacturing,Affluent Customer,Yes,15.0
1382,Lucio,Reame,M,27,1989-10-23,31,Data Coordiator,Manufacturing,High Net Worth,Yes,20.0
1383,Coriss,Casarino,F,81,1957-10-29,63,Software Consultant,IT,Affluent Customer,No,8.0
1384,Marcile,Carren,F,48,1998-09-09,22,Quality Control Specialist,Manufacturing,Mass Customer,No,2.0
1385,Melesa,Priddy,F,39,1957-08-17,63,Cost Accountant,Financial Services,Mass Customer,No,16.0
1386,Mufinella,Kalvin,F,71,1967-06-12,53,Help Desk Technician,Retail,Mass Customer,Yes,12.0
1387,Natalee,Comport,F,33,1977-07-11,43,Chemical Engineer,Manufacturing,Mass Customer,Yes,4.0
1388,Carny,Shilstone,M,86,1972-08-14,48,Internal Auditor,Financial Services,Mass Customer,No,7.0
1389,Reina,Drever,F,27,1962-05-14,58,Untitled,Health,Affluent Customer,No,15.0
1390,Christyna,Feldberg,F,74,2000-01-25,20,Accounting Assistant I,Retail,High Net Worth,Yes,1.0
1391,Winni,Cana,F,62,1976-08-05,44,Marketing Assistant,Retail,High Net Worth,No,12.0
1392,Marris,Waison,F,28,2000-01-15,20,Human Resources Manager,Financial Services,Mass Customer,No,1.0
1393,Adria,MacRorie,F,96,1976-03-10,44,Untitled,Manufacturing,Mass Customer,No,20.0
1394,Freemon,Perago,M,50,1978-01-27,42,Untitled,Health,Mass Customer,Yes,8.0
1395,Jandy,Pennazzi,F,83,1957-12-23,63,VP Product Management,Untitled,High Net Worth,Yes,16.0
1396,Sinclair,Melonby,M,20,1987-10-07,33,Cost Accountant,Financial Services,Mass Customer,No,18.0
1397,Dimitri,Durie,M,29,1979-01-21,41,Legal Assistant,Manufacturing,Mass Customer,Yes,14.0
1398,Anderea,Pulteneye,F,11,1966-11-29,54,Project Manager,Manufacturing,Mass Customer,No,17.0
1399,Kaye,Clulow,F,84,1967-09-08,53,Staff Scientist,Manufacturing,Mass Customer,No,15.0
1400,Rikki,Eytel,F,51,1982-05-23,38,Senior Developer,Manufacturing,Affluent Customer,Yes,7.0
1401,Ashien,Winspare,F,68,1978-09-30,42,Untitled,Financial Services,High Net Worth,No,10.0
1402,Hillier,Andraud,M,58,2001-12-08,19,Assistant Professor,Telecommunications,Mass Customer,No,1.0
1403,Germana,McFadin,F,18,1980-12-01,40,Geologist II,Retail,Mass Customer,No,16.0
1404,Emmott,Mercik,M,78,1957-07-30,63,Chemical Engineer,Manufacturing,Mass Customer,Yes,14.0
1405,Kylie,Spriggin,F,52,1958-04-05,62,VP Product Management,Manufacturing,High Net Worth,Yes,11.0
1406,Georges,Tilne,M,3,1970-05-05,50,Cost Accountant,Financial Services,High Net Worth,Yes,17.0
1407,Tamarah,Sobtka,F,43,1980-10-04,40,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,9.0
1408,Kendricks,Plastow,M,14,1997-06-22,23,Dental Hygienist,Health,High Net Worth,No,4.0
1409,Tiffi,Hartless,F,69,1996-05-07,24,Help Desk Technician,Untitled,Mass Customer,No,4.0
1410,Althea,Macvey,F,10,1997-01-22,23,Marketing Manager,Retail,High Net Worth,Yes,6.0
1411,Katrina,Coltart,F,24,1994-05-04,26,Registered Nurse,Health,Mass Customer,Yes,5.0
1412,Antonetta,Dumbrall,F,20,1991-09-04,29,Tax Accountant,Untitled,Mass Customer,Yes,4.0
1413,Vi,Lauga,F,47,1998-04-24,22,Administrative Assistant II,Financial Services,Mass Customer,No,3.0
1414,Allison,Clowton,F,57,1980-02-29,40,Help Desk Technician,Retail,Mass Customer,Yes,10.0
1415,Merilyn,Dikle,F,68,1998-12-14,22,Executive Secretary,Property,High Net Worth,Yes,3.0
1416,Fraze,Face,M,90,1967-04-30,53,Assistant Manager,Untitled,High Net Worth,Yes,5.0
1417,Micki,Russel,F,12,1959-11-14,61,Untitled,Manufacturing,High Net Worth,Yes,20.0
1418,Valaria,Hugh,F,80,1976-11-29,44,Senior Sales Associate,IT,Affluent Customer,Yes,21.0
1419,Roddy,Ollerton,M,5,1967-01-11,53,Physical Therapy Assistant,Financial Services,Mass Customer,Yes,4.0
1420,Minni,Hanner,F,14,1959-10-12,61,Dental Hygienist,Health,Mass Customer,No,11.0
1421,Mallorie,Gouth,F,74,1956-04-14,64,Senior Editor,Property,Mass Customer,No,20.0
1422,Georgy,Rickwood,M,31,1972-03-13,48,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,16.0
1423,Tiphanie,Klossek,F,51,1959-06-17,61,Project Manager,Manufacturing,Mass Customer,No,19.0
1424,Allin,Arbuckel,M,56,1974-08-03,46,Occupational Therapist,Health,High Net Worth,Yes,14.0
1425,Chrisy,Sivess,M,20,1986-07-06,34,General Manager,Retail,High Net Worth,Yes,11.0
1426,Allyn,Carswell,F,72,1956-08-23,64,Financial Advisor,Financial Services,Mass Customer,No,17.0
1427,Jodie,Juett,M,14,1993-12-09,27,Environmental Specialist,Financial Services,High Net Worth,No,8.0
1428,Morissa,Ozintsev,F,93,1998-11-15,22,Sales Representative,Retail,High Net Worth,No,1.0
1429,Dante,Jikylls,M,94,1980-12-03,40,Legal Assistant,Health,Mass Customer,Yes,12.0
1430,Kalli,Pigeram,F,86,1999-07-24,21,Biostatistician I,Manufacturing,Mass Customer,Yes,3.0
1431,Derek,Malafe,M,29,1975-05-13,45,Sales Associate,Financial Services,Affluent Customer,Yes,17.0
1432,Hiram,Kittiman,M,70,1998-11-26,22,Tax Accountant,Argiculture,High Net Worth,Yes,2.0
1433,Marya,Szwandt,F,15,1958-09-25,62,Account Coordinator,IT,Mass Customer,No,20.0
1434,Craig,Guswell,M,42,1973-08-14,47,Statistician I,Property,High Net Worth,No,9.0
1435,Derek,Podmore,M,96,1968-04-27,52,Software Engineer II,Telecommunications,Affluent Customer,Yes,19.0
1436,Tonnie,Andryunin,M,40,1999-10-29,21,General Manager,Untitled,Affluent Customer,No,3.0
1437,Gearalt,Challis,M,35,1974-09-12,46,Electrical Engineer,Manufacturing,Affluent Customer,No,20.0
1438,Winifred,MacRonald,F,27,1975-11-01,45,Social Worker,Health,Mass Customer,Yes,14.0
1439,Leupold,Detoc,M,97,1965-07-28,55,GIS Technical Architect,Retail,Mass Customer,No,19.0
1440,Consuela,O'Logan,F,19,1965-11-22,55,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0
1441,Renae,Burns,F,23,1977-03-07,43,Untitled,Manufacturing,Affluent Customer,No,5.0
1442,Mylo,Norrie,M,1,1963-03-07,57,Untitled,Manufacturing,Affluent Customer,No,17.0
1443,Angela,Mowles,F,47,1986-07-25,34,Untitled,Financial Services,Affluent Customer,Yes,22.0
1444,Claudian,Ruos,M,97,1975-04-14,45,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0
1445,Bettine,Yoselevitch,F,57,1973-03-29,47,Web Designer II,IT,Affluent Customer,No,18.0
1446,Gabriello,Nell,M,51,1987-04-15,33,Engineer I,Manufacturing,Mass Customer,No,17.0
1447,Renaldo,Maudsley,M,29,1996-06-16,24,Civil Engineer,Manufacturing,Mass Customer,No,4.0
1448,Hinze,Bullent,M,40,1988-08-09,32,VP Product Management,Property,Mass Customer,No,20.0
1449,Ashly,Abramamovh,F,38,1967-08-26,53,Staff Accountant IV,Untitled,High Net Worth,No,4.0
1450,Floris,Dunkerley,F,23,1964-01-24,56,Statistician I,Manufacturing,Affluent Customer,No,6.0
1451,Courtney,Meas,F,32,1977-02-01,43,Junior Executive,Argiculture,Mass Customer,Yes,16.0
1452,Zachery,Hamber,M,99,1955-12-31,65,Safety Technician III,Retail,Mass Customer,No,20.0
1453,Ahmed,,M,54,1977-07-30,43,Computer Systems Analyst I,Health,High Net Worth,No,13.0
1454,Caesar,Wattam,M,4,1979-04-07,41,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3.0
1455,Cleo,,F,2,1992-07-26,28,Software Engineer I,Property,Affluent Customer,No,8.0
1456,Berkie,Croall,M,97,1964-12-11,56,Health Coach II,Property,Mass Customer,Yes,6.0
1457,Leonore,Slixby,F,99,1978-08-20,42,Speech Pathologist,Untitled,Affluent Customer,Yes,12.0
1458,Ashley,Behneke,M,40,1956-10-22,64,Account Representative IV,Telecommunications,Affluent Customer,No,11.0
1459,Haydon,Berkery,M,89,1998-06-16,22,Senior Sales Associate,Manufacturing,Mass Customer,No,4.0
1460,Morley,Shutt,M,92,1973-07-03,47,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0
1461,Earl,Skeels,M,71,1957-01-04,63,Untitled,Retail,Mass Customer,Yes,9.0
1462,Omero,Hauxley,M,16,1995-11-07,25,VP Accounting,Financial Services,Mass Customer,Yes,1.0
1463,Willie,Landsberg,M,53,1965-04-18,55,Chief Design Engineer,Property,High Net Worth,Yes,18.0
1464,Mac,Leguay,M,20,1984-10-03,36,Office Assistant II,Untitled,Affluent Customer,Yes,10.0
1465,Wilona,Osgood,F,53,1971-02-18,49,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5.0
1466,Cyndia,Gull,F,62,1998-01-05,22,Cost Accountant,Financial Services,High Net Worth,Yes,2.0
1467,Alysia,Cantrill,F,1,1975-12-16,45,Untitled,Manufacturing,Mass Customer,Yes,6.0
1468,Adaline,Hayles,F,37,1978-01-10,42,Financial Advisor,Financial Services,Mass Customer,No,22.0
1469,Shermy,,M,77,1957-06-29,63,Financial Advisor,Financial Services,Affluent Customer,Yes,14.0
1470,Albie,Pach,M,62,1995-12-04,25,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8.0
1471,Berri,Farr,F,88,1978-02-24,42,Untitled,Financial Services,Mass Customer,No,15.0
1472,Demeter,Robbeke,F,3,1964-03-03,56,Environmental Specialist,Financial Services,Mass Customer,No,17.0
1473,Darrick,Feake,M,49,1960-04-21,60,VP Product Management,Untitled,Mass Customer,Yes,20.0
1474,Farley,Rosen,M,54,1986-05-27,34,Structural Analysis Engineer,Health,Mass Customer,Yes,21.0
1475,Aristotle,Jess,M,41,1985-07-21,35,Recruiting Manager,Retail,Affluent Customer,Yes,7.0
1476,Vaughn,Browse,M,25,1986-11-21,34,Structural Analysis Engineer,Untitled,Affluent Customer,Yes,20.0
1478,Fulton,Blayney,M,40,1992-12-05,28,VP Quality Control,Financial Services,High Net Worth,No,9.0
1479,Avrom,Clougher,M,25,1977-10-20,43,Help Desk Technician,Argiculture,Mass Customer,No,21.0
1480,Bird,Diess,F,83,1995-05-21,25,Legal Assistant,Untitled,High Net Worth,Yes,5.0
1481,Ellissa,Stanney,F,93,1976-06-26,44,Senior Financial Analyst,Financial Services,Affluent Customer,No,14.0
1482,Georas,Niesel,M,29,1979-04-30,41,Electrical Engineer,Manufacturing,Mass Customer,No,12.0
1483,Beth,Daile,F,55,1971-12-11,49,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,14.0
1484,Willette,Boodell,F,26,1986-03-05,34,Administrative Assistant IV,Untitled,Mass Customer,No,18.0
1485,Meredeth,Luck,M,50,1969-08-02,51,Food Chemist,Health,Mass Customer,Yes,6.0
1486,Dag,Landell,M,14,1978-08-07,42,Geological Engineer,Manufacturing,Mass Customer,No,10.0
1487,Kaela,Soppett,F,58,1979-05-23,41,Web Designer IV,Untitled,Affluent Customer,Yes,5.0
1488,Donnamarie,Andrieu,F,82,1986-09-30,34,Assistant Manager,Untitled,Mass Customer,Yes,17.0
1489,Mead,Wollard,M,17,1993-05-13,27,Teacher,Health,Mass Customer,No,4.0
1490,Lusa,Hargerie,F,36,1970-01-03,50,Cost Accountant,Financial Services,Mass Customer,Yes,6.0
1491,Agneta,Swiggs,F,96,1997-08-03,23,Senior Sales Associate,Health,Mass Customer,Yes,4.0
1492,Cordey,Tomik,F,51,1980-01-11,40,Media Manager I,Untitled,Mass Customer,No,7.0
1493,Lisabeth,Fundell,F,51,1987-08-12,33,Engineer II,Argiculture,High Net Worth,No,22.0
1494,Levon,Parlor,M,46,1986-11-03,34,Geologist I,Untitled,Mass Customer,Yes,7.0
1495,Charmion,Dobsons,F,4,1989-08-14,31,Physical Therapy Assistant,Health,High Net Worth,Yes,8.0
1496,Cordie,Disbrow,F,22,1998-05-02,22,Human Resources Manager,IT,Affluent Customer,No,3.0
1497,Karole,Grinin,F,70,1973-11-08,47,Marketing Assistant,Retail,High Net Worth,No,14.0
1498,Janot,McGougan,F,84,1989-09-27,31,Nurse,Untitled,Affluent Customer,Yes,13.0
1499,Patton,Wrey,M,88,1973-08-18,47,Design Engineer,Manufacturing,Mass Customer,Yes,11.0
1500,Bellina,Bradberry,F,82,1960-01-24,60,Untitled,Untitled,Mass Customer,No,9.0
1501,Shelby,Trayhorn,F,74,1973-07-31,47,Account Executive,Property,Mass Customer,Yes,14.0
1502,Margalit,Handrick,F,52,1990-03-26,30,Design Engineer,Financial Services,Affluent Customer,Yes,11.0
1503,Del,Scullin,F,1,1968-02-25,52,Media Manager III,Untitled,Affluent Customer,No,6.0
1504,Coop,Corneck,M,98,1975-01-03,45,Data Coordiator,Property,Affluent Customer,Yes,13.0
1505,Cristian,Trounce,M,90,1993-10-21,27,Recruiting Manager,Financial Services,Mass Customer,No,3.0
1506,Andonis,Cochrane,M,21,1958-02-21,62,Untitled,Property,Mass Customer,No,17.0
1507,Holmes,Benkin,M,97,1977-11-10,43,Untitled,Manufacturing,High Net Worth,Yes,22.0
1508,Orv,Milland,M,80,1986-08-28,34,Clinical Specialist,Health,Affluent Customer,Yes,11.0
1510,Timmie,Chitty,M,94,1959-02-05,61,Actuary,Financial Services,Mass Customer,No,18.0
1511,Yves,Trehearne,M,97,1990-07-08,30,Internal Auditor,Financial Services,Mass Customer,No,4.0
1512,Chandler,,M,89,1979-04-10,41,Teacher,Untitled,High Net Worth,No,4.0
1513,Wendel,Cator,M,13,1970-06-05,50,Quality Engineer,Untitled,Affluent Customer,Yes,16.0
1514,Pren,Brangan,M,15,1962-01-16,58,Professor,Untitled,Mass Customer,No,14.0
