customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_categories,RFM_level,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,property_valuation
714,Burtie,Scintsbury,M,12,1964-07-13,56,50 to 60,Can't Loose Them,Untitled,Manufacturing,High Net Worth,Yes,15.0,51 Londonderry Trail,2153,NSW,10
715,Royal,Shinn,M,50,1968-09-07,52,50 to 60,Needs Attention,Junior Executive,Untitled,Mass Customer,No,6.0,4086 Darwin Terrace,2176,NSW,9
716,Trescha,Preshous,F,31,1979-11-09,41,40 to 50,Can't Loose Them,Social Worker,Health,Mass Customer,No,11.0,4033 Hermina Road,2304,NSW,7
717,Basilius,Spieck,M,65,1976-11-20,44,40 to 50,Can't Loose Them,VP Product Management,Manufacturing,Mass Customer,Yes,11.0,37 Banding Avenue,2567,NSW,9
718,Cathe,Lorriman,F,38,1978-02-18,42,40 to 50,Can't Loose Them,Engineer I,Manufacturing,Mass Customer,Yes,7.0,8080 Victoria Plaza,4217,QLD,11
719,Pattin,Weathey,M,2,1953-12-30,67,Above 60,Can't Loose Them,Administrative Officer,Retail,Mass Customer,No,14.0,14254 Hallows Parkway,4615,QLD,1
721,Harmonia,Cornock,F,84,1993-08-09,27,20 to 30,Can't Loose Them,Account Representative III,Untitled,Affluent Customer,Yes,1.0,6 Fulton Road,3174,VIC,8
722,Stewart,Brosoli,M,69,1956-03-17,64,Above 60,Loyal,Marketing Manager,IT,Mass Customer,No,5.0,76 Londonderry Park,2777,NSW,9
723,Madelina,Marte,F,41,1963-08-20,57,50 to 60,Can't Loose Them,Food Chemist,Health,Mass Customer,Yes,6.0,68861 School Hill,2199,NSW,9
724,Heinrik,Norcock,M,7,1975-08-05,45,40 to 50,Can't Loose Them,Analog Circuit Design manager,Financial Services,Mass Customer,Yes,4.0,09 Bartelt Lane,2190,NSW,8
725,Gage,Crossan,M,61,1965-08-27,55,50 to 60,Can't Loose Them,Design Engineer,Health,High Net Worth,Yes,19.0,29639 Porter Center,4221,QLD,8
726,Norma,Blackbourn,F,69,1978-02-10,42,40 to 50,Promising,Information Systems Manager,Health,Mass Customer,Yes,10.0,5811 Moulton Drive,2766,NSW,8
727,Lenci,Duerden,M,98,1978-10-10,42,40 to 50,Can't Loose Them,Senior Editor,Manufacturing,Mass Customer,No,3.0,80027 Ryan Terrace,3551,VIC,3
728,Winthrop,Corser,M,60,1956-10-03,64,Above 60,Can't Loose Them,VP Accounting,Financial Services,Mass Customer,Yes,8.0,8 Kingsford Hill,3429,VIC,6
729,Ammamaria,Standbridge,F,30,1973-10-23,47,40 to 50,Can't Loose Them,Analog Circuit Design manager,Health,Affluent Customer,No,11.0,8044 Emmet Hill,3150,VIC,9
730,Robb,Poll,M,42,1968-07-25,52,50 to 60,Can't Loose Them,Web Designer IV,Untitled,Mass Customer,No,14.0,2249 Havey Hill,3183,VIC,10
731,Lorenza,Cawthorne,F,57,1969-12-04,51,50 to 60,Require Activation,Untitled,Untitled,Mass Customer,No,6.0,1855 Stang Terrace,2145,NSW,9
732,Bonita,Gethins,F,71,1967-01-21,53,50 to 60,Loyal,Actuary,Financial Services,Mass Customer,No,5.0,2 Riverside Trail,2154,NSW,11
733,Ham,Mayoh,M,25,1973-11-30,47,40 to 50,Can't Loose Them,Untitled,Manufacturing,Mass Customer,No,13.0,98 Esker Junction,2192,NSW,10
734,Leicester,Fynes,M,34,1980-07-06,40,40 to 50,Require Activation,Programmer III,Retail,Affluent Customer,No,11.0,9984 Pankratz Road,2145,NSW,10
735,Khalil,Pennings,M,33,1965-04-20,55,50 to 60,Potential,Assistant Manager,Financial Services,Mass Customer,Yes,11.0,324 Mifflin Road,2290,NSW,7
736,Sansone,Eastcourt,M,41,1974-05-24,46,40 to 50,Champions,Help Desk Operator,Untitled,High Net Worth,No,8.0,2726 Cardinal Way,3073,VIC,5
737,Sisely,Oppy,F,75,1983-07-11,37,30 to 40,Champions,Systems Administrator III,Untitled,Mass Customer,No,16.0,3 Talisman Place,4811,QLD,2
738,Bunnie,Whines,F,51,1984-12-08,36,30 to 40,Can't Loose Them,Untitled,Argiculture,Mass Customer,Yes,9.0,282 West Trail,4005,QLD,5
739,Arnie,Zorn,M,36,1964-12-13,56,50 to 60,Can't Loose Them,Senior Editor,Manufacturing,Mass Customer,No,8.0,08260 Jay Court,3191,VIC,11
740,Farr,Butterick,M,9,1994-08-18,26,20 to 30,Potential,Untitled,Financial Services,Affluent Customer,No,6.0,12 6th Hill,4810,QLD,2
741,Cristionna,Mapes,F,16,1979-02-15,41,40 to 50,Needs Attention,Untitled,Untitled,Mass Customer,No,11.0,0297 Merchant Avenue,4121,QLD,9
742,Dexter,Robelin,M,55,1966-04-24,54,50 to 60,Can't Loose Them,Senior Developer,Manufacturing,Mass Customer,No,15.0,1 Monica Street,2100,NSW,9
743,Pattin,Morican,M,89,1981-04-06,39,30 to 40,Needs Attention,VP Accounting,Financial Services,Mass Customer,Yes,13.0,0272 Pankratz Hill,2031,NSW,10
744,Heinrik,,M,54,1977-08-30,43,40 to 50,Loyal,Graphic Designer,Manufacturing,Affluent Customer,Yes,14.0,2 North Crossing,3111,VIC,11
745,Dotty,Maylott,F,84,1978-03-22,42,40 to 50,Potential,Untitled,Manufacturing,Mass Customer,Yes,13.0,345 Dovetail Avenue,4305,QLD,5
746,Aldo,Waistall,M,47,1964-07-29,56,50 to 60,Champions,Business Systems Development Analyst,Untitled,Affluent Customer,Yes,17.0,2826 Huxley Center,3137,VIC,8
747,Eula,Bruni,F,91,1978-04-24,42,40 to 50,Promising,Database Administrator II,Untitled,Mass Customer,No,7.0,61043 Summer Ridge Junction,2229,NSW,11
748,Linet,Postill,F,51,1981-04-21,39,30 to 40,Can't Loose Them,VP Marketing,Financial Services,High Net Worth,No,7.0,56045 Express Avenue,2176,NSW,9
749,Andreas,Cosin,M,47,1972-08-01,48,40 to 50,Can't Loose Them,Environmental Specialist,Argiculture,Mass Customer,No,19.0,760 Forest Dale Place,3068,VIC,12
750,Izaak,Gisborne,M,42,1995-04-08,25,20 to 30,Champions,Analyst Programmer,Retail,Affluent Customer,Yes,7.0,99 Wayridge Place,2263,NSW,8
751,Amie,Dufty,F,41,2001-10-31,19,Lessthan 20,Require Activation,Business Systems Development Analyst,Financial Services,Affluent Customer,No,1.0,5 Dahle Trail,2117,NSW,10
752,Kalil,Palombi,M,13,1961-06-27,59,50 to 60,Can't Loose Them,Speech Pathologist,Financial Services,High Net Worth,No,12.0,62215 Delaware Plaza,4118,QLD,3
754,Patsy,Beefon,F,15,1979-07-28,41,40 to 50,Require Activation,Senior Financial Analyst,Financial Services,Mass Customer,No,14.0,00 Evergreen Center,3850,VIC,4
755,Baily,Imison,M,31,1993-07-13,27,20 to 30,Require Activation,Senior Cost Accountant,Financial Services,Mass Customer,No,4.0,80 Maple Avenue,2536,NSW,4
756,Carin,Lauthian,F,65,1974-09-25,46,40 to 50,Loyal,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,16.0,43 Jana Way,3750,VIC,7
757,Kinsley,Klimus,M,91,1977-05-13,43,40 to 50,Promising,Environmental Tech,Financial Services,Mass Customer,No,18.0,195 Knutson Place,4019,QLD,8
758,Teena,Birrel,F,99,1967-04-07,53,50 to 60,Promising,Untitled,Manufacturing,High Net Worth,Yes,11.0,9 Melby Park,2197,NSW,10
759,Mitchel,Schimek,M,89,1963-04-18,57,50 to 60,Can't Loose Them,Clinical Specialist,Health,High Net Worth,No,13.0,4 Vahlen Junction,2227,NSW,10
760,Shamus,Fyndon,M,46,1978-03-02,42,40 to 50,Can't Loose Them,Assistant Professor,Untitled,Mass Customer,Yes,18.0,6330 Monica Way,2540,NSW,9
761,Vaughan,McCromley,M,12,1977-11-27,43,40 to 50,Potential,Media Manager II,Health,Affluent Customer,Yes,4.0,7101 Gulseth Hill,2293,NSW,9
762,Kerwin,Jossel,M,91,1980-03-06,40,40 to 50,Promising,Environmental Specialist,Untitled,Mass Customer,Yes,22.0,983 2nd Road,2560,NSW,8
763,Benita,Cuffley,F,95,1987-11-05,33,30 to 40,Champions,Computer Systems Analyst IV,Manufacturing,Affluent Customer,No,12.0,08 Vidon Center,2143,NSW,5
764,Samuel,Stiff,M,40,1977-03-16,43,40 to 50,Needs Attention,Environmental Tech,Financial Services,Mass Customer,Yes,22.0,36 Helena Drive,4305,QLD,1
765,Valeria,Chazette,F,50,1984-08-31,36,30 to 40,Can't Loose Them,Untitled,Retail,Affluent Customer,No,16.0,20554 Orin Place,3630,VIC,1
766,Nonna,Hun,F,16,1975-04-22,45,40 to 50,Can't Loose Them,Untitled,Retail,Mass Customer,Yes,14.0,3903 Messerschmidt Park,2164,NSW,8
767,Gustav,Kos,M,70,1955-12-16,65,Above 60,Champions,Budget/Accounting Analyst II,Manufacturing,High Net Worth,No,11.0,64 Muir Lane,2148,NSW,8
768,Alexia,Wolford,F,5,1974-01-14,46,40 to 50,Can't Loose Them,Web Developer IV,Argiculture,Affluent Customer,Yes,21.0,06495 Swallow Terrace,2759,NSW,9
769,Cameron,Letherbury,M,65,1961-12-28,59,50 to 60,Can't Loose Them,Analog Circuit Design manager,IT,Mass Customer,No,12.0,033 Loftsgordon Center,2150,NSW,8
770,Zara,Maccaddie,F,10,1984-02-05,36,30 to 40,Champions,Software Consultant,IT,High Net Worth,Yes,13.0,80 Scofield Alley,3121,VIC,10
771,Lammond,MacGeffen,M,12,1964-03-12,56,50 to 60,Loyal,Untitled,Untitled,Affluent Customer,Yes,8.0,64 Milwaukee Pass,4350,QLD,4
772,Lorianna,Vidyapin,F,12,1998-12-26,22,20 to 30,Can't Loose Them,Community Outreach Specialist,Entertainment,Mass Customer,No,4.0,50851 Vahlen Avenue,2567,NSW,7
773,Robbie,Handaside,M,77,1985-02-12,35,30 to 40,Can't Loose Them,Untitled,Financial Services,Affluent Customer,Yes,20.0,88 Bay Drive,4305,QLD,3
774,Phelia,Perotti,F,79,1998-11-27,22,20 to 30,Require Activation,Operator,Manufacturing,High Net Worth,No,1.0,0 Thompson Road,3183,VIC,8
775,Nikita,Kilby,M,66,1982-09-21,38,30 to 40,Champions,Accounting Assistant IV,Manufacturing,Affluent Customer,No,4.0,99 Elka Street,4350,QLD,4
776,Stanley,Seven,M,30,1980-09-24,40,40 to 50,Can't Loose Them,Financial Analyst,Financial Services,High Net Worth,No,20.0,2699 Crest Line Way,4869,QLD,4
777,Wolfgang,Tarrier,M,2,1993-01-09,27,20 to 30,Champions,Paralegal,Financial Services,High Net Worth,No,4.0,6 Melody Trail,2145,NSW,9
778,Stacy,Pozzi,M,24,1976-11-17,44,40 to 50,Require Activation,Assistant Professor,Manufacturing,High Net Worth,No,13.0,90 New Castle Trail,2137,NSW,9
779,Maddy,Larrat,F,1,1992-02-10,28,20 to 30,Needs Attention,Staff Accountant III,Health,High Net Worth,No,7.0,2570 Wayridge Park,2093,NSW,9
780,Kim,,F,24,1973-10-12,47,40 to 50,Require Activation,Professor,Financial Services,Mass Customer,No,20.0,70 Old Gate Street,2354,NSW,3
781,Elvis,O'Leagham,M,80,1958-11-15,62,Above 60,Needs Attention,Legal Assistant,Manufacturing,Mass Customer,No,17.0,3 Magdeline Terrace,2190,NSW,10
782,Bevvy,Siegertsz,F,30,1976-08-29,44,40 to 50,Can't Loose Them,Geological Engineer,Manufacturing,Mass Customer,No,17.0,36744 Birchwood Center,4019,QLD,3
783,Rudd,Strangeways,M,6,1985-07-25,35,30 to 40,Potential,Information Systems Manager,Retail,Affluent Customer,No,14.0,68 Chinook Street,4814,QLD,2
784,Frederik,Duckett,M,10,1977-01-24,43,40 to 50,Require Activation,Accounting Assistant III,IT,High Net Worth,Yes,22.0,0 Valley Edge Plaza,3201,VIC,6
785,Anthea,Guesford,F,48,1979-08-26,41,40 to 50,Can't Loose Them,Assistant Professor,Manufacturing,Mass Customer,Yes,18.0,8 Starling Trail,2282,NSW,8
786,Francklin,Ubanks,M,34,1985-02-14,35,30 to 40,Can't Loose Them,Untitled,Financial Services,Affluent Customer,No,16.0,3 Crest Line Plaza,2223,NSW,10
787,Norma,Batrim,F,29,1996-12-15,24,20 to 30,Can't Loose Them,Untitled,Retail,Affluent Customer,Yes,2.0,0601 Stephen Place,2292,NSW,7
788,Gregg,Townsend,M,62,1964-07-01,56,50 to 60,Loyal,Social Worker,Health,Mass Customer,No,11.0,00 Mockingbird Junction,2141,NSW,9
789,Gabrielle,Giraudot,F,69,1978-04-28,42,40 to 50,Can't Loose Them,Geological Engineer,Manufacturing,Affluent Customer,Yes,14.0,37817 Burning Wood Circle,2126,NSW,11
790,Yvonne,,F,22,1968-03-24,52,50 to 60,Can't Loose Them,Senior Editor,Untitled,Affluent Customer,No,15.0,02353 Kropf Lane,3046,VIC,9
791,Tootsie,Hurt,F,3,1968-09-29,52,50 to 60,Loyal,Professor,Manufacturing,Mass Customer,Yes,14.0,79 Arkansas Drive,3008,VIC,10
792,Mitch,Rains,M,10,1975-11-19,45,40 to 50,Can't Loose Them,Structural Engineer,Untitled,High Net Worth,Yes,4.0,4085 Jackson Hill,2830,NSW,7
793,Kissie,Delong,F,97,1989-01-30,31,30 to 40,Can't Loose Them,Actuary,Financial Services,High Net Worth,Yes,9.0,57 Gulseth Terrace,2099,NSW,10
794,Scott,Ommundsen,M,99,1955-05-12,65,Above 60,Can't Loose Them,Compensation Analyst,Financial Services,Affluent Customer,Yes,16.0,52737 Morningstar Crossing,2250,NSW,3
795,Cassy,Awdry,F,35,1973-08-20,47,40 to 50,Can't Loose Them,Environmental Tech,Financial Services,High Net Worth,No,18.0,866 Rockefeller Junction,2171,NSW,9
796,Ira,Lamlin,F,8,1997-05-27,23,20 to 30,Can't Loose Them,Financial Analyst,Financial Services,Mass Customer,No,2.0,414 Kensington Lane,3076,VIC,8
797,Meridel,Rawet,F,51,1973-10-20,47,40 to 50,Potential,Internal Auditor,Financial Services,Mass Customer,No,19.0,81 Holy Cross Alley,2077,NSW,8
798,Dorita,Blackburne,F,22,1988-05-20,32,30 to 40,Potential,Teacher,Financial Services,High Net Worth,No,5.0,1 Loomis Parkway,3156,VIC,9
800,Quint,Popov,M,68,1978-12-31,42,40 to 50,Champions,Account Coordinator,Manufacturing,Mass Customer,No,8.0,92344 Oakridge Drive,4873,QLD,4
801,Bertram,Linn,M,28,1980-10-08,40,40 to 50,Require Activation,Geologist IV,Untitled,Affluent Customer,No,20.0,1626 Dawn Street,4514,QLD,3
802,Ailyn,Carberry,F,50,1986-02-20,34,30 to 40,Loyal,Financial Analyst,Financial Services,Mass Customer,No,3.0,845 Talisman Pass,4210,QLD,7
803,Nina,Murcutt,F,96,1999-11-11,21,20 to 30,Potential,Nuclear Power Engineer,Manufacturing,High Net Worth,No,3.0,1899 Manley Court,4551,QLD,7
804,Henrietta,Seater,F,98,1999-06-17,21,20 to 30,Promising,Technical Writer,Untitled,High Net Worth,Yes,1.0,15067 Commercial Pass,4006,QLD,7
805,Jorrie,Hanhardt,F,48,1960-04-19,60,Above 60,Loyal,Electrical Engineer,Manufacturing,Mass Customer,No,10.0,80932 5th Street,2754,NSW,8
806,Carter,Kaesmakers,M,66,1992-07-28,28,20 to 30,Potential,Sales Representative,Retail,Mass Customer,Yes,7.0,018 Erie Point,2767,NSW,9
807,Lorne,Quested,F,48,1980-11-25,40,40 to 50,Promising,Safety Technician I,Untitled,Affluent Customer,No,16.0,40402 Moulton Park,2282,NSW,8
808,Nigel,Phippard,M,21,1979-11-21,41,40 to 50,Require Activation,Social Worker,Health,High Net Worth,Yes,17.0,246 Norway Maple Trail,3810,VIC,2
809,Nevsa,Washtell,F,83,1977-10-23,43,40 to 50,Promising,Biostatistician III,Health,Mass Customer,No,18.0,2 Autumn Leaf Plaza,2137,NSW,8
810,Fawnia,Bartrum,F,24,1998-04-04,22,20 to 30,Promising,Software Test Engineer IV,Health,Mass Customer,Yes,1.0,808 Starling Place,2173,NSW,9
811,Ive,Chapelhow,M,6,1984-01-13,36,30 to 40,Require Activation,Nurse Practicioner,Untitled,Mass Customer,No,8.0,5409 Mandrake Circle,2152,NSW,10
812,Coral,Dunkirk,F,1,1989-09-22,31,30 to 40,Require Activation,Untitled,Financial Services,Mass Customer,No,16.0,786 Bonner Drive,2340,NSW,4
813,Lisette,Nesbit,F,12,1962-03-21,58,50 to 60,Potential,Account Representative III,Health,Mass Customer,No,14.0,7175 Orin Junction,2088,NSW,12
814,Raffarty,Giacomoni,M,60,1959-12-23,61,Above 60,Promising,Analog Circuit Design manager,Manufacturing,Mass Customer,No,14.0,8208 Lotheville Street,3805,VIC,8
815,Caryn,Sampey,F,47,1974-07-06,46,40 to 50,Can't Loose Them,Untitled,Manufacturing,Mass Customer,Yes,22.0,25689 Eastlawn Crossing,2067,NSW,11
816,Donni,Boor,F,71,1957-01-10,63,Above 60,Needs Attention,Product Engineer,Manufacturing,Mass Customer,No,15.0,44 Lakewood Gardens Pass,2122,NSW,10
817,Niel,Abilowitz,M,38,1992-04-08,28,20 to 30,Champions,Editor,Financial Services,Mass Customer,Yes,6.0,87 Twin Pines Plaza,3976,VIC,5
818,Beverie,Bosanko,F,17,1973-12-21,47,40 to 50,Can't Loose Them,Chemical Engineer,Manufacturing,Mass Customer,No,11.0,65 Sachtjen Park,2067,NSW,11
819,Temp,Thebeau,M,7,1975-07-17,45,40 to 50,Loyal,Associate Professor,Manufacturing,Affluent Customer,Yes,5.0,84 Loomis Pass,2000,NSW,12
820,Cecilia,Chipchase,F,12,1977-01-06,43,40 to 50,Can't Loose Them,Untitled,Financial Services,High Net Worth,No,16.0,58047 Westport Road,2040,NSW,12
821,Gregoor,Aronovitz,M,41,1981-07-24,39,30 to 40,Loyal,Financial Analyst,Financial Services,Mass Customer,Yes,7.0,59000 American Center,2530,NSW,8
822,Ardis,Tomlett,F,67,1974-10-23,46,40 to 50,Require Activation,Sales Associate,Health,High Net Worth,No,17.0,659 Scofield Street,3175,VIC,5
823,Stesha,Morecombe,F,91,1990-02-17,30,30 to 40,Can't Loose Them,Internal Auditor,Manufacturing,Affluent Customer,No,9.0,388 Weeping Birch Plaza,2156,NSW,11
824,Fleurette,Whardley,F,97,1977-02-27,43,40 to 50,Champions,Financial Advisor,Financial Services,Affluent Customer,Yes,12.0,09413 Holmberg Terrace,4127,QLD,3
825,Willis,Whyler,M,17,1975-08-15,45,40 to 50,Can't Loose Them,Computer Systems Analyst IV,Untitled,Affluent Customer,Yes,16.0,8640 Village Junction,2066,NSW,12
826,Marc,Waddilove,M,92,1998-12-25,22,20 to 30,Loyal,Recruiting Manager,Financial Services,Mass Customer,Yes,1.0,177 Sheridan Trail,2759,NSW,8
827,Phillis,Rudwell,F,90,1996-05-07,24,20 to 30,Can't Loose Them,Untitled,Health,Affluent Customer,No,5.0,1 Oriole Alley,4171,QLD,11
828,Darda,Kernocke,F,93,1957-12-14,63,Above 60,Promising,Untitled,Health,Mass Customer,Yes,20.0,8925 Ryan Trail,2073,NSW,11
829,Byran,Goodfield,M,84,2001-01-22,19,Lessthan 20,Can't Loose Them,Environmental Tech,Financial Services,High Net Worth,Yes,2.0,77 Nova Junction,3218,VIC,8
830,Jayson,Chilcott,M,58,1981-05-31,39,30 to 40,Loyal,VP Quality Control,Manufacturing,Affluent Customer,No,6.0,43 Esker Pass,2228,NSW,8
831,Teddy,Keijser,M,4,1973-04-20,47,40 to 50,Champions,Paralegal,Financial Services,Affluent Customer,No,11.0,205 Melody Circle,4207,QLD,4
832,Shaun,Murphey,M,30,1977-11-30,43,40 to 50,Can't Loose Them,Research Assistant IV,Retail,Mass Customer,No,14.0,44997 Anniversary Way,4114,QLD,3
833,Wadsworth,Hubane,M,9,1995-10-03,25,20 to 30,Can't Loose Them,Safety Technician II,Untitled,High Net Worth,Yes,4.0,4444 Bunting Point,2430,NSW,7
834,Rudolf,Brandes,M,37,1973-04-07,47,40 to 50,Potential,Environmental Tech,Financial Services,Mass Customer,No,3.0,3 Washington Plaza,3199,VIC,7
835,Zachary,Matyukon,M,85,1968-04-22,52,50 to 60,Can't Loose Them,Electrical Engineer,Manufacturing,Mass Customer,Yes,9.0,285 Aberg Point,2192,NSW,10
836,Clemence,Vautre,F,33,1990-04-02,30,30 to 40,Needs Attention,Actuary,Financial Services,Mass Customer,Yes,9.0,4 Sachtjen Avenue,4210,QLD,10
837,Derick,Fasler,M,4,1957-01-11,63,Above 60,Require Activation,Internal Auditor,Untitled,Mass Customer,Yes,13.0,055 Dakota Pass,2290,NSW,8
838,Hayden,Heersema,M,27,1971-02-03,49,40 to 50,Promising,Financial Advisor,Financial Services,High Net Worth,No,15.0,6 Green Ridge Circle,4350,QLD,3
840,Chas,Carabet,M,94,1964-06-20,56,50 to 60,Can't Loose Them,VP Sales,Financial Services,Affluent Customer,Yes,19.0,74251 Golden Leaf Lane,4413,QLD,3
841,Hanan,McGreay,M,93,1966-09-22,54,50 to 60,Champions,Marketing Manager,Manufacturing,Affluent Customer,Yes,8.0,2 Dwight Street,3187,VIC,11
842,Mahmud,Dobbson,M,59,1999-08-16,21,20 to 30,Needs Attention,Compensation Analyst,Financial Services,High Net Worth,No,2.0,511 Gulseth Plaza,3028,VIC,6
843,Salomone,Sleford,M,80,1989-09-05,31,30 to 40,Can't Loose Them,Developer II,Manufacturing,Affluent Customer,Yes,9.0,71801 Grover Point,2166,NSW,10
844,Tome,Tyt,M,13,1978-01-13,42,40 to 50,Can't Loose Them,Nurse Practicioner,Financial Services,High Net Worth,No,9.0,69 Hovde Plaza,2680,NSW,5
845,Koressa,Maris,F,51,1973-12-24,47,40 to 50,Require Activation,Associate Professor,Manufacturing,Mass Customer,No,3.0,3387 Warrior Court,2527,NSW,7
846,Alvan,Rebichon,M,60,1954-03-25,66,Above 60,Promising,Geologist I,Manufacturing,Affluent Customer,No,17.0,7837 Derek Street,2147,NSW,9
847,Kelci,Morrison,F,66,1991-05-26,29,20 to 30,Needs Attention,Chief Design Engineer,Retail,High Net Worth,No,9.0,00 Algoma Crossing,2141,NSW,7
848,Lannie,Chat,M,79,1979-06-25,41,40 to 50,Needs Attention,VP Product Management,Manufacturing,Mass Customer,No,13.0,341 Londonderry Point,4215,QLD,7
849,Sylvan,Capper,M,72,1969-09-15,51,50 to 60,Can't Loose Them,Librarian,Entertainment,Mass Customer,No,10.0,2661 Di Loreto Point,4701,QLD,7
850,Nevin,Hanfrey,M,79,2000-09-24,20,20 to 30,Can't Loose Them,Clinical Specialist,Health,Mass Customer,No,1.0,036 Kedzie Terrace,2163,NSW,9
851,Cammi,Tesmond,F,19,1987-12-30,33,30 to 40,Loyal,Project Manager,Untitled,Affluent Customer,Yes,2.0,615 Spenser Drive,4220,QLD,10
853,Nolana,Rotter,F,26,1981-10-04,39,30 to 40,Can't Loose Them,Media Manager I,Retail,Mass Customer,Yes,16.0,49 Buhler Plaza,2650,NSW,2
854,Charisse,Thoresby,F,35,2000-10-24,20,20 to 30,Potential,Marketing Manager,Untitled,Affluent Customer,No,2.0,56 Graceland Alley,3031,VIC,7
855,Bennie,Llywarch,F,74,1974-10-26,46,40 to 50,Promising,General Manager,Retail,High Net Worth,Yes,16.0,3 Magdeline Way,4415,QLD,2
856,Peyton,Monkeman,M,63,1988-10-01,32,30 to 40,Can't Loose Them,Quality Engineer,Financial Services,Mass Customer,Yes,9.0,94 Anhalt Way,3139,VIC,7
857,Theo,,F,15,1964-08-14,56,50 to 60,Champions,General Manager,Untitled,High Net Worth,No,4.0,18 Parkside Plaza,4122,QLD,4
858,Barby,Charlwood,F,79,1980-06-02,40,40 to 50,Can't Loose Them,Internal Auditor,Financial Services,High Net Worth,Yes,9.0,681 Transport Pass,4055,QLD,7
859,Devinne,Tommeo,F,53,1978-08-02,42,40 to 50,Can't Loose Them,Geologist I,Financial Services,Affluent Customer,Yes,7.0,6 Harper Lane,2150,NSW,10
860,Ida,,F,80,1980-08-12,40,40 to 50,Promising,Untitled,Untitled,High Net Worth,Yes,7.0,59041 Independence Point,4020,QLD,9
861,Rebekah,Dmych,F,73,1977-05-24,43,40 to 50,Potential,Senior Financial Analyst,Financial Services,High Net Worth,No,17.0,55 Hovde Parkway,3975,VIC,8
862,Worden,Fossitt,M,83,1977-12-27,43,40 to 50,Needs Attention,Information Systems Manager,Argiculture,High Net Worth,Yes,16.0,36903 Reinke Trail,3147,VIC,10
863,Kessiah,Logg,F,19,1961-09-10,59,50 to 60,Needs Attention,Senior Financial Analyst,Financial Services,Affluent Customer,No,5.0,938 Nova Junction,3623,VIC,1
864,Regen,Nares,M,6,1970-03-06,50,50 to 60,Can't Loose Them,Untitled,Retail,High Net Worth,Yes,4.0,48 Bobwhite Crossing,4122,QLD,8
865,Germain,De la Harpe,F,73,1965-04-12,55,50 to 60,Loyal,Desktop Support Technician,Telecommunications,Mass Customer,No,19.0,7391 Ruskin Parkway,4356,QLD,5
